	preprocessed_sent	label_encoded
1404	서울 지하도상가 임대차  통째입찰 에 제동 서울시내 지하도상가의 임대차 방식을 상가단위 입찰로 전환하려는 서울시의 계획에 제동이 걸릴 것으로 보인다  김정태 서울시의원 민주당  등 11명은 14일 지하도상가의 민간 위탁을 금지하는 내용을 담은  서울특별시 지하도상가 관리조례 일부 개정조례안 을 발의했다고 15일 밝혔다 	1
5059	국도3호선 대체우회 BRT노선 무용지물 장암동 고가도로 준공 3년째 올 10월 운행 계획 세웠지만	5
5033	안상용 고양어린이 박물관장  틀에 박힌 운영 벗고 살아있는 박물관으로   다른 어린이박물관과의 차별화 전략  새로운 전시 패러다임  고양시 특색이 가미된 전시  민간 기업과 협업 등을 통해 고양어린이박물관이 살아 움직일 수 있도록 최선을 다하겠습니다   초대 고양어린이박물관장으로 취임한 안상용 관장 51 은  기존 틀에 박힌 박물관 운영에서 벗어나 고양시만의 독특하고 새로운 형태의 어린이박물관 운영을 위해 고양시가 나를 선택한 것 같다 고 밝혔다 	5
1984	변화하는 수도권 서남부 광교신도시 분당선 연장 신분당선 등 호재 많아 수도권 남부권역은 국내 부동산 시장을 움직이는 서울 강남의 영향권에 놓인 준    강남권 시장이라고 할 수 있다  그만큼 강남의 부동산 가격 동향에 가장 민감하게 반응하는 지역이기도 하다  경기 수원을 비롯해 과천 안양 평촌 분당 등 경부고속도로를 축으로 좌우로 놓인 지역들이 수도권 남부권역을 대표하는 지역들이다  강남 후광효과 못지않게 개발 호재도 풍부하다  수원에서는 광교신도시   신동지구 개발 법조타운 이전 등의 굵직한 프로젝트가 진행 중이다  이 중 핵심인 광교신도시의 경우 녹지율이 분당 19 3   일산 23 1   판교 36 2   등 수도권의 여타 신도시에 비해 훨씬 높은 41 7 로 설계돼 있어 쾌적하다는 것이 최대 장점이다  원천 신대호수를 끼고 있어 말 그대로  녹색 신도시 의 여건을 두루 갖추고 있다 	1
2974	 꽃에 담긴 행복  찰칵   벌써 4만점 찍었죠   어느 날 문득 행복이 무엇인지 생각하게 됐어요  나는 행복하게 살고 있는지  행복은 받는 것인지 주는 것인지  사람들에게 행복을 선물하면 얼마나 좋을지 같은 생각이요  그래서 선택한 게 바로 꽃이에요  사람들을 행복하게 만들고  그들이 행복해하는 모습을 보며 저도 행복해지는 게 제 꿈입니다   오는 24일부터 내달 5일까지 서울 관훈동 갤러리 나우에서 사진전을 여는 박시호 행복경영연구소 이사장 60 은  사람들에게 행복과 사랑을 다 주고 떠나는 꽃을 영원히 간직하고 싶어 카메라에 꽃 사진을 담기 시작했다 고 말했다 	2
4005	내 직장생활 미리 경험하는  알짜알바  없을까  겨울방학을 맞아 아르바이트를 찾는 대학생들이 많다  특히 최근 기업들이 스펙보다 사회경험을 중시하면서 구직자들도 직장생활을 미리 경험할 수 있는 아르바이트를 찾는 추세다  인크루트 알바 alba incruit com 대표 이광석 가 직장생활을 경험할 수 있는 알짜 아르바이트를 1일 소개했다 	4
5370	 의료관광 시장 2배 커졌다  2007년 1만5천명  2008년 3만명의료수준 48   신뢰성 36   중시 한국의 의료관광 시장이 확대되고 있다 	5
4094	 경제성장률 3  의 희망  3년만에 다시 불 밝힐까 추경 70  이상 3분기중 집행 작년말보다 0 4 p 높게잡아	4
3653	 한국문화예술진흥회 박윤수 이사장  시니어들  인생2막  멋지게 열어드려야죠   100세 시대를 맞아 꿈을 만들어 가는 것은 아름다운 도전이요  세상을 밝히는 희망의 등불입니다  시니어들이 다양한 문화예술 활동을 통해 인생 2막을 멋지게 열고 건강한 100세의 길을 향해 갔으면 하는 바람입니다   박윤수 64   한국문화예술진흥회 이사장은 올해 설립 30주년을 맞아 시니어 분야로 사업 방향을 대대적으로 전환했다  박 이사장은 1988년 부산에서 한국문화예술진흥회를 설립했다  설립 초기엔 아동 뮤지컬대회  미술대회  음악대회 등을 개최했다  2000년대 들어 대한민국 공예예술대전  교육부 지원 학교스포츠클럽 창작 댄스 경연대회와 2015년부터 대한민국 문화예술 연예대상 시상식을 열고 있다 	3
2773	CJ E M  경주세계문화엑스포와 한류 문화 전도 위한 MOU CJ E M의 자체 기획 애니메이션 캐릭터  로봇트레인  이 이제 경주를 중심으로 한 글로벌 문화 실크로드를 횡단할 예정이다  CJ E M은 인기 TV 애니메이션 로봇트레인의 캐릭터를 두고 경주세계문화엑스포  실크로드 경주 2015 의 성공 개최와 유라시아 내 한류 문화 전파를 위한 공동 마케팅 업무 협약 MOU 를 전격 체결했다고 16일 밝혔다 	2
6760	한국 마라톤  손기정 얼 잇는다  세계육상  한국 마라톤  손기정 얼 잇는다 침체에 빠진 한국 마라톤이 고    손기정 선생의 얼이 살아 있는 독일 베를린에서 회생의 돌파구를 모색한다 	6
692	KT  듀얼카메라  갤럭시 진  단독 출시 KT는 프리미엄급 기능을 합리적 가격으로 출시한 삼성전자  갤럭시 진 Jean  을 단독 출시한다고 28일 밝혔다  이 스마트폰은 삼성전자의 플래그십 단말에 탑재된 듀얼 카메라를 후면 탑재해 아웃포커스 기능을 지원하며 전면 카메라는 24MP로 더욱 선명한 셀카를 즐길 수 있다고 한다  화면은 슈퍼 아몰레드 6인치 대화면에 18 5대 9 비율의 인피니티 디스플레이가 적용됐다  매끄러운 풀 메탈 고급스러운 디자인과 편안한 그립감을 제공한다는 설명이다  출고가는 44만 원으로 32GB 메모리에 블랙  라벤더 2가지 색상으로 나왔다 	0
1987	구조조정  효과  영업이익 호전 KT가 대규모 인력 구조조정에 나서며 기대를 모으고 있다  그동안 수익 저하의 고질적인 문제로 지적됐던 과도한 인건비를 대폭 줄일 수 있을 것으로 예상되기 때문이다  내년 영업실적 둔화가 우려되던 상황에서 이번 인력 구조조정은 연간 2000억 3000억원 수준의 인건비 절감으로 이어져 주가에 강력한 호재로 작용할 것이라고 전문가들은 입을 모은다  KT는 근속 15년 이상 직원들을 대상으로 24일까지 특별 명예퇴직을 신청받는다  분기말 시행하던 근속 20년 이상 직원들의 명예퇴직을 올 4분기에 한해  근속 15년 이상 으로 조건을 완화해 시행하는 것으로 정년까지의 잔여기간과 직위에 따라 기준임금 1년치를 추가로 지급할 예정이다 	1
8788	대한상의   20대 국회의원 환영 리셉션  개최 정 재계 소통의 장 20대 국회의원과 기업인 대표 400여명이 경제 활성화를 위해 한자리에 모였다  대한상공회의소는 19일 오후 5시 서울 여의도 63컨벤션에서  제 20대 국회의원 환영리셉션 을 개최했다 	8
3305	재활치료 전문 해운대 부민병원 개원 관절 척추 전문병원인 부민병원이 13일 부산 덕천  구포  서울에 이어 해운대에 4번째 병원인 해운대 부민병원을 개원했다  부산기계공고 건너편에 들어선 해운대 부민병원은 대지면적 885평에 지하 4층  지상 13층  300병상 규모의 종합병원이다  기존 세 병원의 900병상을 합하면 1200병상을 갖추게 됐다 	3
3814	서경배 VS 차석용  맞춤형 화장품시장 패권 놓고 한판승부 아모레퍼시픽 서경배 회장과 LG생활건강 차석용 부회장이 정유년 첫 대결을 펼친다  맞춤형 화장품이라는 새로운 먹거리 시장 선점을 위해 주요 상권을 중심으로 매장을 확대하고 무료 시연을 펼치는 등 제품 알리기가 한창이다  아모레퍼시픽은 지난해 11월 오픈한 라네즈 플래그십 스토어의 고객 예약 건수는 이달 기준 80 를 유지하고 있다  고객들이 자신이 원하는 제품을 손에 받아들기까지 40여분이 소요되는 것을 감안하면 하루 평균 10여개팀 내외로 운영되고 있다 	3
7588	엑소  한 중 음악 방송서 동시 1위 석권 그룹 엑소가 지난 17일 한국과 중국의 음악 프로그램에서 동시에 1위를 석권했다  18일 소속사 SM엔터테인먼트에 따르면 엑소는 이날 신곡  중독  Overdose 으로 MBC  쇼  음악중심 과 중국 CCTV 순위제 음악 프로그램  글로벌 중문음악 방상방 에서 각각 1위를 차지했다 	7
4368	이동형 다스 부사장 검찰조사   이상득 전 의원 검찰 소환 불응  다스 비자금 120억 조성  의혹을 수사중인 서울동부지검 다스수사팀 팀장 문찬석 차장검사 은 이명박 전 대통령의 조카인 이동형 다스 부사장을 24일 오전  불법자금조성  혐의의 피의자 신분으로 소환해 조사중이다  9시 55분쯤 검찰청사에 모습을 드러낸 이 부사장은  다스는 아버님의 회사다  검찰 조사에 성실히 응하겠다 고 말하고 조사실로 향했다  최근 검찰은 다스의 비자금을 규명하는 과정에서 이 사장의 불법자금 조성혐의를 포착하고 수사를 이어나가고 있다  21일 박범계 더불어민주당 의원은 국회에서 기자회견을 통해 내부고발자가 제공한 녹취록을 공개하며  다스 이상은 회장의 아들 이동형은 대학관광으로부터 매달 220만원씩  3년 정도 7200여만원의 리베이트를 받았다 며  이것이 문제되자 부하직원에게  총대메라 며 덮어씌우려고 했다 고 폭로했다 	4
1181	광양항 예산  부산신항 건설에 전용 광양항 개발사업이 사전 집행계획 미흡으로 빈번한 예산 전용 및 조정이 발생한 것으로 드러났다  특히 지난 2009년 광양항 개발사업비 예산 전용의 경우 5건 모두 부산신항 배후철도 시설비로 전용돼 어렵게 확보한 광양항 사업예산이 엉뚱하게 부산신항 건설에 사용된 것으로 밝혀졌다  11일 국회예산정책처 처장 신해룡 에 따르면 2009년도 광양항 개발사업 결산결과 예산전용 5건  조정 6건 등 총 11건의 사업비 전용과 조정이 발생했다 	1
6462	최경주   US오픈  첫날 최상위권 출발 메이저대회 첫승을 노리는  탱크  최경주 40 가 시즌 두번째 메이저대회  US오픈  첫날 좋은 출발을 보였다  최경주는 18일 이하 한국시간  미국 캘리포니아주 페블비치 골프링크스 파71 7 40야드 에서 열린 대회 1라운드에서 1언더파 70타를 쳐 공동 4위에 올랐다 	6
6267	프로야구 올스타전 광주는 지금    전쟁  오는 25일 11년 만에 광주 무등경기장 야구장에서 열리는 프로야구 올스타전 입장권 구하기  전쟁 이 벌어지고 있다  무등야구장 규모가 다른 도시 야구장보다 훨씬 작은 데다 올스타전을 주관하는 KBO 한국야구위원회 가 쾌적한 관전을 위해 입장권을 줄여 판매하기로 해 표 구입 경쟁이 후끈 달아오르고 있다 	6
30	혼인신고만 하면 전입신고 주소지변경도 자동으로 된다 앞으로 혼인신고만 하면 전입신고와 전세입자 확정일자 확인  각종 우편물 주소 변경 등 필요한 행정서비스를 자동으로 받게 된다  또 고속도로 이용 시 국가에서 건설한 도로와 민자로 지은 도로가 상호 연계돼 통행료를 한 번만 내도 될 전망이다  행정자치부는 이 같은 내용을 포함한  정부 3 0 향후 발전방안 을 관계기관 합동으로 마련해 11일 국무회의에서 보고 확정했다고 밝혔다 	0
3746	경제 대세는 캐주얼정장 요즘 남성 의류시장의 대세 아이템은  캐주얼 정장 이다   아저씨 정장 으로 대표되던 남성 정장은 갈수록 인기가 시들해지고 실용적이고 고급스러움을 더한 캐주얼 정장이 그 자리를 차지하고 있다  캐주얼 정장은  반    정장 으로 불린다  남성 정장의 단정함과 캐주얼의 편의성을 모두 갖고 있다  코트 안감에 패딩을 넣거나 다운점퍼 표면을 모나 울 소재로 처리하는 식이다 	3
